"표준노드ID","노드명","노드유형코드","회전제한여부","X좌표","Y좌표","적용시작일자"
"1550102300","삼덕동 408-2","","","","","2018-10-29"
"1550102400","대구시립미술관앞","","","","","2018-10-29"
"1550102500","삼덕동122-2","","","","","2018-10-29"
"1550102600","대공원역1번출구앞","","","","","2018-10-29"
"1550102700","대구육상진흥센터앞","","","","","2018-10-29"
"1550102800","시민생활스포츠센터앞","","","","","2018-10-29"
"1550102900","대흥동 558","","","","","2018-10-29"
"1550103000","노변동 657-14","","","","","2018-10-29"
"1560030000","앞산터널시점","","","","","2018-10-29"
"1560083100","본리터널(북측)","","","","","2018-10-29"
"1560083200","수목원지하차도(남측)","","","","","2018-10-29"
"1560083300","수목원지하차도(북측)","","","","","2018-10-29"
"1560097800","대천동 758-17","","","","","2018-10-29"
"1560097900","대천동 758-17","","","","","2018-10-29"
"1560098000","유천동 286-2","","","","","2018-10-29"
"1560098100","유천IC(북측)","","","","","2018-10-29"
"1560098200","월암동 925-11","","","","","2018-10-29"
"1560098300","중소기업청네거리","","","","","2018-10-29"
"1560113200","서재지하차도(남측)","","","","","2018-10-29"
"1560113600","성서로5길 57","","","","","2018-10-29"
"1560113700","대천동 599-5","","","","","2018-10-29"
"1560113900","제일규산소다앞","","","","","2018-10-29"
"1560114000","대천동 597-5","","","","","2018-10-29"
"1560114100","대천동 723","","","","","2018-10-29"
"1560114300","우주엔비텍앞","","","","","2018-10-29"
"1560114400","대천동 737","","","","","2018-10-29"
"1560115000","대천동 1007","","","","","2018-10-29"
"1560115300","대천동 1027","","","","","2018-10-29"
"1560115900","대천동 1016","","","","","2018-10-29"
"1560116500","월암동 1097-1","","","","","2018-10-29"
"1560116600","월암동 1108","","","","","2018-10-29"
"1560116800","남대구TG","","","","","2018-10-29"
"1560116900","원더몰스파랜드앞","","","","","2018-10-29"
"1560117100","DGB대구은행대천로지점앞","","","","","2018-10-29"
"1560117200","상원로128앞사거리","","","","","2018-10-29"
"1560117300","진천동 32-14","","","","","2018-10-29"
"1560117400","상인동 112-3","","","","","2018-10-29"
"1560117500","DGB대구은행은하점앞","","","","","2018-10-29"
"1570009600","-","","","","","2018-10-29"
"1570014900","달성군-고령군경계","","","","","2018-10-29"
"1570061400","대구-고령군경계","","","","","2018-10-29"
"1570061700","대구-고령군경계","","","","","2018-10-29"
"1570061800","성산대교(동측)","","","","","2018-10-29"
"1570062000","당산삼거리","","","","","2018-10-29"
"1570062100","위천교차로","","","","","2018-10-29"
"1570062500","구지종합중기","","","","","2018-10-29"
"1570063200","과학북로241","","","","","2018-10-29"
"1570063300","과학대로355","","","","","2018-10-29"
"1570063400","대구국가산업단지북측교차로","","","","","2018-10-29"
"1570064000","달성2차산업단지북측교차로","","","","","2018-10-29"
"1570064100","산단입구","","","","","2018-10-29"
"1570064400","대진종합상사","","","","","2018-10-29"
"1570064800","평촌교(북측)","","","","","2018-10-29"
"1570064900","평촌교(남측)","","","","","2018-10-29"
"1570065000","평촌교차로","","","","","2018-10-29"
"1570065100","한정1교","","","","","2018-10-29"
"1570065200","달창로43","","","","","2018-10-29"
"1570065500","삼흥실업","","","","","2018-10-29"
"1570091000","동곡교차로","","","","","2018-10-29"
"1570091300","하빈교차로","","","","","2018-10-29"
"1570091400","동곡교차로","","","","","2018-10-29"
"1570091500","동곡교차로","","","","","2018-10-29"
"1570092100","하빈교","","","","","2018-10-29"
"1570140100","달성소방서삼거리","","","","","2018-10-29"
"1570140200","중리사거리","","","","","2018-10-29"
"1570140300","경산제지","","","","","2018-10-29"
"1570140400","아세아텍","","","","","2018-10-29"
"1570140500","달성지역아동센터","","","","","2018-10-29"
"1570140600","금리사거리","","","","","2018-10-29"
"1570140700","대구포산초등학교","","","","","2018-10-29"
"1570140800","유가사거리","","","","","2018-10-29"
"1570140900","포산서사거리","","","","","2018-10-29"
"1570141000","CJ대한통운","","","","","2018-10-29"
"1570141100","대광소결금속","","","","","2018-10-29"
"1570141200","유곡2리마을회관","","","","","2018-10-29"
"1570141300","대주기계","","","","","2018-10-29"
"1570141400","휴하우스","","","","","2018-10-29"
"1570141500","금리1153-2","","","","","2018-10-29"
"1570141600","고래들사거리","","","","","2018-10-29"
"1570141700","포산북사거리","","","","","2018-10-29"
"1570141800","포산중앙사거리","","","","","2018-10-29"
"1570141900","아삽스틸코리아","","","","","2018-10-29"
"1570142000","포산남사거리","","","","","2018-10-29"
"1570142100","옥녀봉사거리","","","","","2018-10-29"
"1570142200","농업회사법인청수주식회사2공장","","","","","2018-10-29"
"1570142300","비오비켐텍","","","","","2018-10-29"
"1510007100","-","101","Y","128.626387","35.868429","2011-03-24"
"1510006000","MBC네거리","101","N","128.626848","35.866955","2011-03-24"
"1510006100","-","101","Y","128.624006","35.867246","2011-03-24"
"1510006400","청구삼거리","101","Y","128.622981","35.867381","2011-03-24"
"1510006500","청구네거리","101","N","128.618447","35.867806","2011-03-24"
"1510009300","신천네거리","101","N","128.617602","35.874655","2011-03-24"
"1510010800","-","101","N","128.616129","35.877415","2011-03-24"
"1550003701","-","101","Y","128.638211","35.858857","2011-03-24"
"1550012400","-","101","Y","128.657321","35.849295","2011-03-24"
"1550013400","-","101","Y","128.638746","35.853792","2011-03-24"
"1550010000","황금아파트네거리","101","Y","128.639011","35.840896","2011-03-24"
"1550009200","노인종합복지회관입구","101","Y","128.630110","35.839362","2011-03-24"
"1550007600","-","101","Y","128.629302","35.830217","2011-03-24"
"1550006600","-","101","Y","128.636676","35.826301","2011-03-24"
"1550005600","범어네거리서편","101","N","128.636093","35.823488","2011-03-24"
"1550005800","지산네거리","101","N","128.633077","35.824627","2011-03-24"
"1550006700","-","101","N","128.625789","35.826712","2011-03-24"
"1550005500","-","101","Y","128.631643","35.821438","2011-03-24"
"1550005300","-","101","Y","128.634699","35.820482","2011-03-24"
"1550005400","범물네거리","101","Y","128.639553","35.821189","2011-03-24"
"1550006400","-","101","N","128.643450","35.825237","2011-03-24"
"1550005200","용지네거리","101","N","128.644746","35.818027","2011-03-24"
"1550007900","-","103","Y","128.683433","35.830855","2011-03-24"
"1550002501","고산네거리","101","Y","128.692246","35.842940","2011-03-24"
"1550011000","-","101","Y","128.700075","35.844718","2011-03-24"
"1550009300","-","101","Y","128.698615","35.839436","2011-03-24"
"1550008800","-","101","Y","128.698012","35.836767","2011-03-24"
"1550008100","-","101","Y","128.699946","35.833593","2011-03-24"
"1550000502","-","101","Y","128.699794","35.831262","2011-03-24"
"1550000501","-","101","N","128.703191","35.830771","2011-03-24"
"1550010700","-","101","Y","128.706136","35.843788","2011-03-24"
"1550001500","-","101","N","128.713638","35.837447","2011-03-24"
"1550007100","-","101","Y","128.709099","35.828525","2011-03-24"
"1550000500","-","101","N","128.706524","35.829566","2011-03-24"
"1550009500","-","101","Y","128.694481","35.839844","2011-03-24"
"1550005000","-","102","Y","128.707218","35.808552","2011-03-24"
"1550005100","-","102","Y","128.649295","35.815008","2011-03-24"
"1550006800","지산삼거리","101","Y","128.644048","35.827399","2011-03-24"
"1550005900","-","101","Y","128.632650","35.824782","2011-03-24"
"1570008900","매곡네거리","101","Y","128.461195","35.861756","2011-03-24"
"1570012300","-","101","Y","128.459821","35.880318","2011-03-24"
"1570012000","서재보성아파트","101","Y","128.496946","35.875819","2011-03-24"
"1570012200","-","103","Y","128.498917","35.876008","2011-03-24"
"1570012100","-","103","Y","128.501434","35.875921","2011-03-24"
"1570011900","화진금봉아파트","101","Y","128.497372","35.873715","2011-03-24"
"1570012500","-","105","Y","128.468054","35.937884","2011-03-24"
"1520002500","-","101","Y","128.527359","35.861578","2011-03-24"
"1520005500","-","101","Y","128.559193","35.879189","2011-03-24"
"1520004900","-","101","Y","128.559283","35.875667","2011-03-24"
"1520004200","-","101","Y","128.560187","35.871399","2011-03-24"
"1520004400","-","101","Y","128.567147","35.872107","2011-03-24"
"1520003300","-","101","Y","128.567060","35.866523","2011-03-24"
"1520000201","-","101","Y","128.556933","35.859413","2011-03-24"
"1520000400","-","101","Y","128.567764","35.860971","2011-03-24"
"1520002200","-","101","Y","128.539910","35.858750","2011-03-24"
"1520002900","-","101","Y","128.546350","35.865012","2011-03-24"
"1520003800","-","101","Y","128.534608","35.868567","2011-03-24"
"1520004800","-","101","Y","128.532556","35.874514","2011-03-24"
"1520003600","-","101","Y","128.530750","35.868438","2011-03-24"
"1520003700","-","101","Y","128.531529","35.868464","2011-03-24"
"1520003500","-","101","Y","128.531439","35.867989","2011-03-24"
"1520002800","-","101","Y","128.534325","35.863759","2011-03-24"
"1520003100","-","101","Y","128.535088","35.865132","2011-03-24"
"1520002600","-","101","Y","128.533917","35.861830","2011-03-24"
"1570012400","-","103","Y","128.503027","35.885083","2011-03-24"
"1520006500","-","101","Y","128.564294","35.886976","2011-03-24"
"1520006100","-","101","Y","128.565745","35.884406","2011-03-24"
"1540017800","-","101","Y","128.575569","35.900405","2011-03-24"
"1540015300","-","101","Y","128.574821","35.893922","2011-03-24"
"1540014900","-","101","Y","128.577619","35.893299","2011-03-24"
"1540018100","노원네거리","101","Y","128.579175","35.900739","2011-03-24"
"1530001900","-","101","Y","128.596718","35.834744","2011-03-24"
"1530003200","-","101","Y","128.598779","35.838570","2011-03-24"
"1530002700","-","101","Y","128.602139","35.835993","2011-03-24"
"1500001600","-","101","Y","128.587438","35.856720","2011-03-24"
"1500001700","-","101","Y","128.587850","35.856756","2011-03-24"
"1530007400","-","101","Y","128.590691","35.855359","2011-03-24"
"1500002500","-","101","N","128.590396","35.862026","2011-03-24"
"1500001200","대봉네거리","101","N","128.602439","35.855292","2011-03-24"
"1500002600","수성지하차도","104","Y","128.609918","35.863636","2011-03-24"
"1500002800","-","101","Y","128.610939","35.864482","2011-03-24"
"1500003100","동신지하차도","104","Y","128.612154","35.865707","2011-03-24"
"1500002900","-","101","Y","128.608144","35.865132","2011-03-24"
"1500003300","-","101","Y","128.606219","35.866919","2011-03-24"
"1500003200","-","101","Y","128.608551","35.866451","2011-03-24"
"1500004200","-","101","Y","128.608752","35.868761","2011-03-24"
"1500004300","-","101","Y","128.606481","35.868958","2011-03-24"
"1500004800","-","101","Y","128.606408","35.870140","2011-03-24"
"1500005800","-","101","Y","128.606269","35.872533","2011-03-24"
"1500006000","-","101","Y","128.608694","35.873008","2011-03-24"
"1500005600","시청네거리","101","N","128.600713","35.871353","2011-03-24"
"1500005100","-","101","N","128.604275","35.870588","2011-03-24"
"1500003700","-","101","N","128.599838","35.868274","2011-03-24"
"1500003400","-","101","Y","128.593564","35.867189","2011-03-24"
"1500004500","-","101","Y","128.587228","35.869607","2011-03-24"
"1500005700","-","101","Y","128.594242","35.872057","2011-03-24"
"1500006600","-","101","N","128.587663","35.873862","2011-03-24"
"1500005300","-","101","Y","128.584223","35.870685","2011-03-24"
"1500004100","-","101","Y","128.582287","35.868721","2011-03-24"
"1500004000","큰장삼거리","101","Y","128.577996","35.868502","2011-03-24"
"1540012600","-","101","Y","128.579705","35.888810","2011-03-24"
"1540011600","-","101","Y","128.585721","35.886695","2011-03-24"
"1540011000","-","101","Y","128.590886","35.885614","2011-03-24"
"1540009600","-","101","Y","128.589304","35.880583","2011-03-24"
"1540008100","칠성교네거리","101","Y","128.606284","35.875988","2011-03-24"
"1510011500","-","101","Y","128.610584","35.879751","2011-03-24"
"1540009700","-","101","Y","128.609017","35.880716","2011-03-24"
"1540010300","-","101","Y","128.602631","35.882599","2011-03-24"
"1540012300","-","101","N","128.598498","35.888489","2011-03-24"
"1540014600","-","101","N","128.592320","35.892651","2011-03-24"
"1540024400","-","102","Y","128.578006","35.923204","2011-03-24"
"1540029800","-","101","Y","128.564290","35.946457","2011-03-24"
"1540029900","-","101","Y","128.570015","35.946879","2011-03-24"
"1500001000","-","101","N","128.607199","35.854980","2011-03-24"
"1500006200","-","101","N","128.610950","35.873522","2011-03-24"
"1500003900","-","101","N","128.613410","35.868296","2011-03-24"
"1540008800","-","101","Y","128.603263","35.877974","2011-03-24"
"1540010200","-","101","Y","128.609752","35.882469","2011-03-24"
"1540016500","-","101","N","128.613103","35.895954","2011-03-24"
"1510012600","-","101","Y","128.619874","35.890980","2011-03-24"
"1570007502","-","101","Y","128.623362","35.804737","2011-03-24"
"1550006000","-","101","Y","128.608398","35.825033","2011-03-24"
"1570006601","용계교","101","Y","128.623824","35.798901","2011-03-24"
"1570011000","-","102","Y","128.583825","35.744676","2011-03-24"
"1570010100","-","102","Y","128.495850","35.663952","2011-03-24"
"1570010700","동아제약네거리","101","Y","128.468629","35.739288","2011-03-24"
"1570010600","-","102","Y","128.490260","35.736832","2011-03-24"
"1570011100","-","101","Y","128.492891","35.748496","2011-03-24"
"1570011300","-","101","Y","128.493829","35.755741","2011-03-24"
"1570011200","-","101","Y","128.493776","35.754627","2011-03-24"
"1570010400","-","102","Y","128.526668","35.733001","2011-03-24"
"1570010800","-","102","Y","128.523593","35.740652","2011-03-24"
"1520002000","-","101","Y","128.547057","35.857851","2011-03-24"
"1510013600","-","102","Y","128.726338","35.970894","2011-03-24"
"1510013900","-","102","Y","128.721325","35.989467","2011-03-24"
"1510014200","-","102","Y","128.702604","35.992718","2011-03-24"
"1510013700","-","101","Y","128.699214","35.979112","2011-03-24"
"1510013200","백안사거리","101","Y","128.690699","35.953876","2011-03-24"
"1570142400","상리사거리","","","","","2018-10-29"
"1570142500","쌍계삼거리","","","","","2018-10-29"
"1570142600","봉리사거리","","","","","2018-10-29"
"1570142700","비슬사거리","","","","","2018-10-29"
"1570142800","포산동사거리","","","","","2018-10-29"
"1570142900","삼거리교차로","","","","","2018-10-29"
"1570143000","용금공단사거리","","","","","2018-10-29"
"1570143100","쌍계지하차도(북측)","","","","","2018-10-29"
"1570143200","호반베르디움","","","","","2018-10-29"
"1570143300","과학관사거리","","","","","2018-10-29"
"1570143400","쌍계오거리","","","","","2018-10-29"
"1570143500","쌍계지하차도(남측)","","","","","2018-10-29"
"1570143600","유가사입구사거리","","","","","2018-10-29"
"1570143700","휴양림입구사거리","","","","","2018-10-29"
"1570143800","초곡터널(남측)","","","","","2018-10-29"
"1570143900","초곡터널(북측)","","","","","2018-10-29"
"1570144000","김흥2터널(남측)","","","","","2018-10-29"
"1570144100","김흥2터널(북측)","","","","","2018-10-29"
"1570144200","기세교차로","","","","","2018-10-29"
"1570144300","김흥교차로","","","","","2018-10-29"
"1570144400","김흥1터널(북측)","","","","","2018-10-29"
"1570144500","김흥1터널(남측)","","","","","2018-10-29"
"1570144600","기세터널(남측)","","","","","2018-10-29"
"1570144700","양리264","","","","","2018-10-29"
"1570144800","기세터널(북측)","","","","","2018-10-29"
"1570144900","명곡터널(남측)","","","","","2018-10-29"
"1570145000","명곡터널(북측)","","","","","2018-10-29"
"1570145100","본리터널(남측)","","","","","2018-10-29"
"1570171800","유산교차로","","","","","2018-10-29"
"1570185000","북현풍IC(서측)","","","","","2018-10-29"
"1570185100","현풍휴게소(남측)","","","","","2018-10-29"
"1570185200","현풍휴게소(북측)","","","","","2018-10-29"
"1570185300","북현풍IC(동측)","","","","","2018-10-29"
"1570185400","북현풍IC(진출)","","","","","2018-10-29"
"1570185500","북현풍IC(진입)","","","","","2018-10-29"
"1570185600","달성1터널(남측)","","","","","2018-10-29"
"1570185700","달성2터널(남측)","","","","","2018-10-29"
"1570185800","달성2터널(북측)","","","","","2018-10-29"
"1570185900","유천IC교차로(남측)","","","","","2018-10-29"
"1570186000","유천IC","","","","","2018-10-29"
"1570186100","유천IC(남측)","","","","","2018-10-29"
"1570186200","유천IC교차로(북측)","","","","","2018-10-29"
"1570188300","기세교(서측)","","","","","2018-10-29"
"1570188400","화원IC(서측2)","","","","","2018-10-29"
"1570188500","기세교(동측)","","","","","2018-10-29"
"1570188600","화원IC(동측1)","","","","","2018-10-29"
"1570190700","구지면 수리리 1184","","","","","2018-10-29"
"1570190800","구지면 수리리 625","","","","","2018-10-29"
"1570190900","구지면 수리리 859","","","","","2018-10-29"
"1570191000","구지면 화산리 796-2","","","","","2018-10-29"
"1570191100","구지면 화산리 902","","","","","2018-10-29"
"1570191200","구지면 화산리 577-3","","","","","2018-10-29"
"1570191300","구지면 화산리 774-2","","","","","2018-10-29"
"1570191400","구지면 화산리 838-2","","","","","2018-10-29"
"1570191500","구지면 창리 837-4","","","","","2018-10-29"
"1570191600","구지면 창리 841","","","","","2018-10-29"
"1570191700","구지면 화산리 707","","","","","2018-10-29"
"1570191800","구지면 화산리 630","","","","","2018-10-29"
"1570191900","구지면 화산리 951-2","","","","","2018-10-29"
"1570192000","구지면 창리 1218-1","","","","","2018-10-29"
"1570192100","구지면 창리 749-29","","","","","2018-10-29"
"1570192200","구지면 화산리 614","","","","","2018-10-29"
"1570192300","구지면 창리 915","","","","","2018-10-29"
"1570192400","구지면 창리 744-1","","","","","2018-10-29"
"1570192500","구지면 창리 964","","","","","2018-10-29"
"1570192600","구지면 창리 1156-8","","","","","2018-10-29"
"1570192700","구지면 창리 1159-1","","","","","2018-10-29"
"1570192800","구지면 창리 632-1","","","","","2018-10-29"
"1570192900","구지면 창리 996-1","","","","","2018-10-29"
"1570193000","에코프론텍스앞삼거리","","","","","2018-10-29"
"1570193100","구지면 창리 1007-7","","","","","2018-10-29"
"1570193200","구지면 화산리 344-2","","","","","2018-10-29"
"1570193300","구지면 창리 347-2","","","","","2018-10-29"
"1570193400","구지면 창리 612-1","","","","","2018-10-29"
"1570193500","구지면 응암리 518-3","","","","","2018-10-29"
"1570193600","구지면 창리 1072","","","","","2018-10-29"
"1570193700","대구소프트웨어고등학교앞","","","","","2018-10-29"
"1570193800","구지면 화산리 148-2","","","","","2018-10-29"
"1570193900","창4리입구삼거리","","","","","2018-10-29"
"1570194000","구지농협앞","","","","","2018-10-29"
"1570194100","유림침장앞삼거리","","","","","2018-10-29"
"1570194200","구지파출소앞","","","","","2018-10-29"
"1570194300","구지면 창리 206","","","","","2018-10-29"
"1570194400","동진씨엔피앞삼거리","","","","","2018-10-29"
"1570194500","창리네거리","","","","","2018-10-29"
"1570194600","구지면 응암리 840-4","","","","","2018-10-29"
"1570194700","구지면 응암리 632","","","","","2018-10-29"
"1570194800","창3리입구삼거리","","","","","2018-10-29"
"1570194900","구지면 창리 237-2","","","","","2018-10-29"
"1570195000","구지면 응암리 1220","","","","","2018-10-29"
"1570195100","구지면 응암리 471","","","","","2018-10-29"
"1570195200","구지면 응암리 646","","","","","2018-10-29"
"1570195300","구지면 응암리 962-11","","","","","2018-10-29"
"1570195400","구지면 내리 854-2","","","","","2018-10-29"
"1570195500","예림교회앞","","","","","2018-10-29"
"1570195600","대호화학산업앞","","","","","2018-10-29"
"1570195700","대포하이텍앞","","","","","2018-10-29"
"1570195800","구지중학교앞","","","","","2018-10-29"
"1570195900","대구세현초등학교앞","","","","","2018-10-29"
"1570196000","구지면 응암리 1205-7","","","","","2018-10-29"
"1570196100","구지면 창리 141-2","","","","","2018-10-29"
"1570196200","구지면 응암리 459","","","","","2018-10-29"
"1570196300","구지면 응암리 산50","","","","","2018-10-29"
"1570196400","구지면 응암리 1077-6","","","","","2018-10-29"
"1570196500","구지119안전센터앞","","","","","2018-10-29"
"1570196600","원하이테크앞","","","","","2018-10-29"
"1570196700","신정기공앞","","","","","2018-10-29"
"1570196800","신우탑텍앞삼거리","","","","","2018-10-29"
"1570196900","유보라아이비파크아파트앞","","","","","2018-10-29"
"1570197000","구지면 응암리 441","","","","","2018-10-29"
"1570197100","과학마을청아람아파트앞","","","","","2018-10-29"
"1570197200","현풍면 대리 1122-2","","","","","2018-10-29"
"1570197300","현풍면 대리 1090-10","","","","","2018-10-29"
"1570197400","구지면 응암리 1220-20","","","","","2018-10-29"
"1570197500","구지면 응암리 산23","","","","","2018-10-29"
"1570197600","구지면 응암리 805","","","","","2018-10-29"
"1570197700","구지면 응암리 1080-5","","","","","2018-10-29"
"1570197800","이노켐앞","","","","","2018-10-29"
"1570197900","에이스이엔지앞","","","","","2018-10-29"
"1570198000","현대종합상사앞","","","","","2018-10-29"
"1570198100","삼원기공사앞","","","","","2018-10-29"
"1570198200","구지면 응암리 241","","","","","2018-10-29"
"1570198300","구지면 응암리 250-3","","","","","2018-10-29"
"1570198400","구지면 응암리 산73","","","","","2018-10-29"
"1570198500","구지면 응암리 293","","","","","2018-10-29"
"1570198600","구지면 응암리 312-1","","","","","2018-10-29"
"1570198700","구지면 응암리 938-3","","","","","2018-10-29"
"1570198800","영원무역대구공장앞","","","","","2018-10-29"
"1570198900","서영기공앞","","","","","2018-10-29"
"1570199000","영원기전앞","","","","","2018-10-29"
"1570199100","신앙테크앞삼거리","","","","","2018-10-29"
"1570199200","구지면 예현리 320-15","","","","","2018-10-29"
"1570199300","한국소방기구제작소","","","","","2018-10-29"
"1570199400","케이유엠세현앞","","","","","2018-10-29"
"1570199500","세종인더스앞","","","","","2018-10-29"
"1570199600","이래CS대구공장앞","","","","","2018-10-29"
"1570199700","구지면 고봉리 630-1","","","","","2018-10-29"
"1570199800","구지면 고봉리 산14-10","","","","","2018-10-29"
"1570199900","구지면 고봉리 산5-2","","","","","2018-10-29"
"1570200000","구지면 고봉리 산12-1","","","","","2018-10-29"
"1570200100","대영산업앞","","","","","2018-10-29"
"1570200200","구지면 고봉리 900-7","","","","","2018-10-29"
"1570200300","대구농공단지입구","","","","","2018-10-29"
"1570200400","코멕스라텍스앞","","","","","2018-10-29"
"1570200500","대영포장달성공장앞","","","","","2018-10-29"
"1570200600","매곡리산126","","","","","2018-10-29"
"1540020000","-","101","N","128.606580","35.905783","2011-03-24"
"1540031200","침산지하차도북단","104","Y","128.590213","35.902815","2011-03-24"
"1520008600","원대네거리2","101","Y","128.573164","35.884137","2011-03-24"
"1540032600","현대물류","101","Y","128.609292","35.908653","2011-03-24"
"1510020000","한걸고정마을입구","101","Y","128.635965","35.988396","2011-03-24"
"1550020200","성동교앞","102","Y","128.721645","35.850533","2011-03-24"
"1500008800","서성로교회앞","101","Y","128.585905","35.870863","2011-03-24"
"1540033900","서변초등교앞","101","Y","128.594271","35.921156","2011-03-24"
"1540032400","KTF물류센터","101","Y","128.606520","35.908500","2011-03-24"
"1540032700","조아초등학교","103","Y","128.578048","35.908927","2011-03-24"
"1500008300","동인4가파출소","101","Y","128.611097","35.868513","2011-03-24"
"1550019900","매호천주교회","101","Y","128.710412","35.840828","2011-03-24"
"1560025200","대륜정비북편","101","Y","128.521580","35.823111","2011-03-24"
"1540030600","경대북문","103","Y","128.608722","35.892181","2011-03-24"
"1550018300","한라타운101동앞","101","Y","128.638185","35.822172","2011-03-24"
"1540032800","태경","101","Y","128.612236","35.909980","2011-03-24"
"1540033100","유진철강","101","Y","128.615323","35.911399","2011-03-24"
"1510018000","매여동","102","Y","128.717796","35.910005","2011-03-24"
"1510019900","한걸식당앞","103","Y","128.637550","35.985502","2011-03-24"
"1510019100","왕산우방앞","103","Y","128.640428","35.938948","2011-03-24"
"1510019000","지묘동입구","101","Y","128.640969","35.937211","2011-03-24"
"1550020100","고신탕입구","101","Y","128.688513","35.842255","2011-03-24"
"1550019600","청솔타운207동앞","101","Y","128.706385","35.837376","2011-03-24"
"1570014300","희망원서편삼거리","101","Y","128.508423","35.802819","2011-03-24"
"1570013600","유가사종점","102","Y","128.501166","35.713775","2011-03-24"
"1540031500","대구디자이너클럽서편","101","Y","128.609781","35.904361","2011-03-24"
"1540033600","화전약국","101","Y","128.548458","35.916529","2011-03-24"
"1500009000","종로초등교입구","101","Y","128.587459","35.872362","2011-03-24"
"1540031800","TEXVILC","101","Y","128.609080","35.905395","2011-03-24"
"1540032100","종합유통단지","101","Y","128.613885","35.907597","2011-03-24"
"1540032300","놀레벤트","102","Y","128.615756","35.908477","2011-03-24"
"1560025400","농로네거리","101","Y","128.527588","35.825335","2011-03-24"
"1530007500","앞산공원입구","101","Y","128.586991","35.833193","2011-03-24"
"1510016400","E마트반야월점앞","101","Y","128.726854","35.871851","2011-03-24"
"1510017800","팔공산인터체인지요금소","104","Y","128.653276","35.909477","2011-03-24"
"1520008700","갑을연구소앞","101","Y","128.551547","35.887645","2011-03-24"
"1550020500","동원초등북편삼거리","101","Y","128.638171","35.868486","2011-03-24"
"1540033500","성보교통입구","101","Y","128.622979","35.916355","2011-03-24"
"1560028500","성서E마트삼거리","101","Y","128.509719","35.852732","2011-03-24"
"1520008100","구마콘크리트산업사입구","101","Y","128.534717","35.878889","2011-03-24"
"1550017900","범물청구타운103동앞","101","Y","128.641748","35.819933","2011-03-24"
"1540035500","대구강북초등학교","101","Y","128.566132","35.941212","2011-03-24"
"1550019100","능인고입구","101","Y","128.631084","35.829916","2011-03-24"
"1560027900","대구전자공업고등학교","101","Y","128.530596","35.848249","2011-03-24"
"1560023700","수목원삼거리1","101","Y","128.520487","35.803942","2011-03-24"
"1510015600","각산역앞","101","Y","128.725037","35.868340","2011-03-24"
"1540032200","대동물류","101","Y","128.607442","35.907798","2011-03-24"
"1510017600","해서초등","101","Y","128.640286","35.906677","2011-03-24"
"1540032000","섬유제품관서편","101","Y","128.608236","35.906623","2011-03-24"
"1510016600","저탄장입구","101","Y","128.700550","35.873222","2011-03-24"
"1550020400","혜화여고교입구","101","Y","128.651208","35.850604","2011-03-24"
"1500008000","동화빌딩앞","101","Y","128.595132","35.866397","2011-03-24"
"1510016700","현대은하맨션","101","Y","128.673792","35.875686","2011-03-24"
"1560029600","용산공원","101","Y","128.528788","35.856016","2011-03-24"
"1560023900","대곡공원앞","101","Y","128.528509","35.807686","2011-03-24"
"1550017800","범물청구타운201동앞","101","Y","128.643634","35.818774","2011-03-24"
"1510015800","E마트반야월점입구","101","Y","128.726849","35.868931","2011-03-24"
"1540036100","학정동","102","Y","128.565928","35.956205","2011-03-24"
"1520008300","상리동입구2","101","Y","128.533047","35.881687","2011-03-24"
"1550017400","범일초등교","102","Y","128.637773","35.817153","2011-03-24"
"1550020300","대청초등학교앞","101","Y","128.651972","35.850576","2011-03-24"
"1510018900","영신초등교입구","101","Y","128.641258","35.921529","2011-03-24"
"1550018200","범물청구타운101동앞","101","Y","128.642807","35.821102","2011-03-24"
"1560029500","성서중교앞","101","Y","128.525726","35.856010","2011-03-24"
"1560029300","성서우방동편","101","Y","128.509761","35.855375","2011-03-24"
"1530008100","정우맨션","101","Y","128.579988","35.844021","2011-03-24"
"1510015400","동호지구D","101","Y","128.721905","35.864950","2011-03-24"
"1510015300","신생원앞","101","Y","128.733447","35.864837","2011-03-24"
"1510015200","영조아름다운나날입구","101","Y","128.727141","35.864795","2011-03-24"
"1540035200","소년원","101","Y","128.549431","35.938372","2011-03-24"
"1570015000","방천리종점","102","Y","128.506743","35.887889","2011-03-24"
"1510017100","동신초등","101","Y","128.616507","35.876598","2011-03-24"
"1540031000","청구2001아파트","101","Y","128.544357","35.897072","2011-03-24"
"1560029000","성서E마트네거리","101","Y","128.509735","35.854082","2011-03-24"
"1550018000","범일중교","101","Y","128.644675","35.819989","2011-03-24"
"1560024400","비둘기아파트입구","101","Y","128.556461","35.809226","2011-03-24"
"1510019200","파계교","101","Y","128.637831","35.941524","2011-03-24"
"1550017600","에덴타운101동앞","101","Y","128.639989","35.817997","2011-03-24"
"1550017500","우방동서청아타운201동앞","101","Y","128.640088","35.817440","2011-03-24"
"1540034700","칠곡목련아파트","101","Y","128.548975","35.936150","2011-03-24"
"1510017200","용호삼거리1","101","Y","128.674750","35.878323","2011-03-24"
"1510017000","용계삼거리","101","Y","128.681428","35.876300","2011-03-24"
"1510016300","신서네거리","101","Y","128.729089","35.871807","2011-03-24"
"1570014400","회원새마을금고","101","Y","128.497922","35.803401","2011-03-24"
"1540036000","대구체육고등학교입구","101","Y","128.554925","35.955983","2011-03-24"
"1570013800","달성산업단지관리공단","101","Y","128.453541","35.729803","2011-03-24"
